SoC,averageEnergyCost,averageSoC,batteryCost,batteryCost_CRITICAL_PEAK,batteryCost_NOT_TOU,batteryCost_OFF_PEAK,batteryCost_ON_PEAK,batteryCost_PARTIAL_PEAK,batteryEnergy,batteryEnergy_CRITICAL_PEAK,batteryEnergy_NOT_TOU,batteryEnergy_OFF_PEAK,batteryEnergy_ON_PEAK,batteryEnergy_PARTIAL_PEAK,batteryPower,batteryPower_CRITICAL_PEAK,batteryPower_NOT_TOU,batteryPower_OFF_PEAK,batteryPower_ON_PEAK,batteryPower_PARTIAL_PEAK,batteryTouCumulativeCost,consumption.energy.fromBattery_kWh,consumption.energy.fromGrid_kWh,consumption.energy.fromSolar_kWh,consumption.power.fromBattery_kW,consumption.power.fromGrid_kW,consumption.power.fromSolar_kW,consumptionCost,consumptionCost_CRITICAL_PEAK,consumptionCost_NOT_TOU,consumptionCost_OFF_PEAK,consumptionCost_ON_PEAK,consumptionCost_PARTIAL_PEAK,consumptionEnergy,consumptionEnergy_CRITICAL_PEAK,consumptionEnergy_NOT_TOU,consumptionEnergy_OFF_PEAK,consumptionEnergy_ON_PEAK,consumptionEnergy_PARTIAL_PEAK,consumptionPower,consumptionPower_CRITICAL_PEAK,consumptionPower_NOT_TOU,consumptionPower_OFF_PEAK,consumptionPower_ON_PEAK,consumptionPower_PARTIAL_PEAK,consumptionTouCumulativeCost,cumulativeDailyCost,cumulativeDailySavings,currentBatteryEnergy,currentBatteryPower,currentConsumptionEnergy,currentConsumptionPower,currentGenerationEnergy,currentGenerationPower,currentNetEnergy,currentNetPower,efficiencyInOut,end,generationCost,generationCost_CRITICAL_PEAK,generationCost_NOT_TOU,generationCost_OFF_PEAK,generationCost_ON_PEAK,generationCost_PARTIAL_PEAK,generationEnergy,generationEnergy_CRITICAL_PEAK,generationEnergy_NOT_TOU,generationEnergy_OFF_PEAK,generationEnergy_ON_PEAK,generationEnergy_PARTIAL_PEAK,generationPower,generationPower_CRITICAL_PEAK,generationPower_NOT_TOU,generationPower_OFF_PEAK,generationPower_ON_PEAK,generationPower_PARTIAL_PEAK,generationTouCumulativeCost,kpi.averageSolarPerformance_kWh_Per_kWp,kpi.performanceRatio,kpi.solarPerformanceSoFar_kWh_Per_kWp,kpi.solarPerformance_kWh_Per_kWp,netCost,netCost_CRITICAL_PEAK,netCost_NOT_TOU,netCost_OFF_PEAK,netCost_ON_PEAK,netCost_PARTIAL_PEAK,netEnergy,netEnergy_CRITICAL_PEAK,netEnergy_NOT_TOU,netEnergy_OFF_PEAK,netEnergy_ON_PEAK,netEnergy_PARTIAL_PEAK,netPower,netPower_CRITICAL_PEAK,netPower_NOT_TOU,netPower_OFF_PEAK,netPower_ON_PEAK,netPower_PARTIAL_PEAK,numDataPoints,savings,savings_CRITICAL_PEAK,savings_NOT_TOU,savings_OFF_PEAK,savings_ON_PEAK,savings_PARTIAL_PEAK,solar.energy.exportedToBattery_kWh,solar.energy.exportedToGrid_kWh,solar.energy.exportedToHome_kWh,solar.power.exportedToBattery_kW,solar.power.exportedToGrid_kW,solar.power.exportedToHome_kW,start,timestamp,totalSavings,touPeriod
100.0,0.074,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.06,0.0,0.91,0.715,0.01,0.0,0.01,0.0,0.0,0.0,25502668800.0,0.0,0.135,0.0,0.0,0.0,1388.0,0.0,1.625,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.135,1.625,0.065,0.778,0.082,0.99,0.9189,1591445099,0.0,0.0,0.0,0.0,0.0,0.0,21376256000.0,0.0,0.065,0.0,0.0,0.0,801.0,0.0,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8395723800.0,0.0,0.082,0.0,0.0,0.0,709.0,0.0,0.99,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.778,1591444800,1591445100,0.0,NOT_TOU
100.0,0.106,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.061,0.0,0.403,0.73,0.01,0.0,0.01,0.0,0.0,0.0,25503008800.0,0.0,0.094,0.0,0.0,0.0,1929.0,0.0,1.133,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.094,1.133,0.07,0.84,0.036,0.43,0.8942,1591445399,0.01,0.0,0.01,0.0,0.0,0.0,21376507900.0,0.0,0.07,0.0,0.0,0.0,904.0,0.0,0.84,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8395852800.0,0.0,0.036,0.0,0.0,0.0,1155.0,0.0,0.43,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.002,0.068,0.0,0.023,0.817,1591445100,1591445400,0.01,NOT_TOU
100.0,0.123,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.054,0.0,0.321,0.648,0.01,0.0,0.01,0.0,0.0,0.0,25503299600.0,0.0,0.081,0.0,0.0,0.0,615.0,0.0,0.969,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.081,0.969,0.079,0.949,0.016,0.191,0.8705,1591445699,0.01,0.0,0.01,0.0,0.0,0.0,21376792600.0,0.0,0.079,0.0,0.0,0.0,912.0,0.0,0.949,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8395910100.0,0.0,0.016,0.0,0.0,0.0,-162.0,0.0,0.191,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.017,0.062,0.0,0.204,0.745,1591445400,1591445700,0.01,NOT_TOU
100.0,0.141,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.051,0.0,0.241,0.606,0.01,0.0,0.01,0.0,0.0,0.0,25503553500.0,0.0,0.071,0.0,0.0,0.0,1527.0,0.0,0.847,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.071,0.847,0.068,0.819,0.015,0.181,0.8603,1591445999,0.0,0.0,0.0,0.0,0.0,0.0,21377038300.0,0.0,0.068,0.0,0.0,0.0,746.0,0.0,0.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8395964400.0,0.0,0.015,0.0,0.0,0.0,894.0,0.0,0.181,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.059,0.0,0.115,0.704,1591445700,1591446000,0.0,NOT_TOU
100.0,0.086,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.061,0.0,0.665,0.727,0.01,0.0,0.01,0.0,0.0,0.0,25503971300.0,0.0,0.116,0.0,0.0,0.0,1316.0,0.0,1.393,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.116,1.393,0.067,0.799,0.061,0.73,0.9107,1591446299,0.0,0.0,0.0,0.0,0.0,0.0,21377278000.0,0.0,0.067,0.0,0.0,0.0,892.0,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8396183600.0,0.0,0.061,0.0,0.0,0.0,552.0,0.0,0.73,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.799,1591446000,1591446300,0.0,NOT_TOU
100.0,0.063,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.081,0.0,0.947,0.978,0.01,0.0,0.01,0.0,0.0,0.0,25504548900.0,0.0,0.16,0.0,0.0,0.0,1389.0,0.0,1.925,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.16,1.925,0.088,1.058,0.085,1.024,0.9246,1591446599,0.01,0.0,0.01,0.0,0.0,0.0,21377595400.0,0.0,0.088,0.0,0.0,0.0,1261.0,0.0,1.058,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8396490800.0,0.0,0.085,0.0,0.0,0.0,283.0,0.0,1.024,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,1.058,1591446300,1591446600,0.01,NOT_TOU
100.0,0.063,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.081,0.0,0.947,0.978,0.01,0.0,0.01,0.0,0.0,0.0,25504548900.0,0.0,0.16,0.0,0.0,0.0,1389.0,0.0,1.925,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.16,1.925,0.088,1.058,0.085,1.024,0.9246,1591446899,0.01,0.0,0.01,0.0,0.0,0.0,21377595400.0,0.0,0.088,0.0,0.0,0.0,1261.0,0.0,1.058,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8396490800.0,0.0,0.085,0.0,0.0,0.0,283.0,0.0,1.024,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,1.058,1591446600,1591446600,0.01,NOT_TOU
100.0,0.075,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.106,0.0,0.324,1.273,0.01,0.0,0.01,0.0,0.0,0.0,25505425400.0,0.0,0.133,0.0,0.0,0.0,1203.0,0.0,1.597,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.133,1.597,0.12,1.44,0.029,0.345,0.8958,1591447199,0.01,0.0,0.01,0.0,0.0,0.0,21378482200.0,0.0,0.12,0.0,0.0,0.0,1298.0,0.0,1.44,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8396602400.0,0.0,0.029,0.0,0.0,0.0,68.0,0.0,0.345,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.002,0.118,0.0,0.019,1.421,1591446900,1591447200,0.01,NOT_TOU
100.0,0.105,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.094,0.0,0.012,1.128,0.01,0.0,0.01,0.0,0.0,0.0,25505767400.0,0.0,0.095,0.0,0.0,0.0,1144.0,0.0,1.14,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.095,1.14,0.16,1.918,-0.046,-0.55,0.8817,1591447499,0.01,0.0,0.01,0.0,0.0,0.0,21379057700.0,0.0,0.16,0.0,0.0,0.0,1634.0,0.0,1.918,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8396437500.0,0.0,-0.046,0.0,0.0,0.0,-300.0,0.0,-0.55,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.053,0.107,0.0,0.639,1.279,1591447200,1591447500,0.01,NOT_TOU
100.0,0.076,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.117,0.0,0.169,1.408,0.01,0.0,0.01,0.0,0.0,0.0,25506240500.0,0.0,0.131,0.0,0.0,0.0,1185.0,0.0,1.577,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.131,1.577,0.143,1.713,0.007,0.089,0.8817,1591447799,0.01,0.0,0.01,0.0,0.0,0.0,21379571700.0,0.0,0.143,0.0,0.0,0.0,1586.0,0.0,1.713,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8396464100.0,0.0,0.007,0.0,0.0,0.0,-211.0,0.0,0.089,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.133,0.0,0.116,1.597,1591447500,1591447800,0.01,NOT_TOU
100.0,0.137,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.072,0.0,0.006,0.868,0.01,0.0,0.01,0.0,0.0,0.0,25506502700.0,0.0,0.073,0.0,0.0,0.0,1245.0,0.0,0.874,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.073,0.874,0.125,1.502,-0.034,-0.413,0.8575,1591448099,0.01,0.0,0.01,0.0,0.0,0.0,21380022300.0,0.0,0.125,0.0,0.0,0.0,1372.0,0.0,1.502,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8396340200.0,0.0,-0.034,0.0,0.0,0.0,46.0,0.0,-0.413,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.041,0.084,0.0,0.49,1.012,1591447800,1591448100,0.01,NOT_TOU
100.0,0.139,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.067,0.0,0.06,0.807,0.01,0.0,0.01,0.0,0.0,0.0,25506762800.0,0.0,0.072,0.0,0.0,0.0,604.0,0.0,0.867,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.072,0.867,0.107,1.283,-0.021,-0.249,0.8763,1591448399,0.01,0.0,0.01,0.0,0.0,0.0,21380407300.0,0.0,0.107,0.0,0.0,0.0,1514.0,0.0,1.283,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8396265500.0,0.0,-0.021,0.0,0.0,0.0,-745.0,0.0,-0.249,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.077,0.0,0.362,0.921,1591448100,1591448400,0.01,NOT_TOU
100.0,0.083,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.114,0.0,0.09,1.364,0.01,0.0,0.01,0.0,0.0,0.0,25507199000.0,0.0,0.121,0.0,0.0,0.0,1670.0,0.0,1.454,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.121,1.454,0.188,2.253,-0.043,-0.519,0.8812,1591448699,0.01,0.0,0.01,0.0,0.0,0.0,21381083100.0,0.0,0.188,0.0,0.0,0.0,1714.0,0.0,2.253,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8396109800.0,0.0,-0.043,0.0,0.0,0.0,152.0,0.0,-0.519,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.059,0.129,0.0,0.705,1.548,1591448400,1591448700,0.01,NOT_TOU
100.0,0.093,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.106,0.0,0.018,1.279,0.01,0.0,0.01,0.0,0.0,0.0,25507588100.0,0.0,0.108,0.0,0.0,0.0,1082.0,0.0,1.297,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.108,1.297,0.182,2.185,-0.055,-0.655,0.8948,1591448999,0.01,0.0,0.01,0.0,0.0,0.0,21381738500.0,0.0,0.182,0.0,0.0,0.0,2000.0,0.0,2.185,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8395913200.0,0.0,-0.055,0.0,0.0,0.0,-687.0,0.0,-0.655,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.063,0.119,0.0,0.755,1.429,1591448700,1591449000,0.01,NOT_TOU
100.0,0.083,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.111,0.0,0.126,1.321,0.01,0.0,0.01,0.0,0.0,0.0,25508022300.0,0.0,0.121,0.0,0.0,0.0,1852.0,0.0,1.447,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.121,1.447,0.143,1.72,-0.004,-0.044,0.8773,1591449299,0.01,0.0,0.01,0.0,0.0,0.0,21382254600.0,0.0,0.143,0.0,0.0,0.0,2171.0,0.0,1.72,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8395899900.0,0.0,-0.004,0.0,0.0,0.0,-138.0,0.0,-0.044,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.018,0.126,0.0,0.214,1.506,1591449000,1591449300,0.01,NOT_TOU
100.0,0.104,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.095,0.0,0.012,1.142,0.01,0.0,0.01,0.0,0.0,0.0,25508368400.0,0.0,0.096,0.0,0.0,0.0,1016.0,0.0,1.154,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.096,1.154,0.179,2.144,-0.061,-0.727,0.8782,1591449599,0.01,0.0,0.01,0.0,0.0,0.0,21382897700.0,0.0,0.179,0.0,0.0,0.0,2437.0,0.0,2.144,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8395681800.0,0.0,-0.061,0.0,0.0,0.0,-1205.0,0.0,-0.727,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.07,0.108,0.0,0.843,1.3,1591449300,1591449600,0.01,NOT_TOU
100.0,0.095,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,1.256,0.01,0.0,0.01,0.0,0.0,0.0,25508745200.0,0.0,0.105,0.0,0.0,0.0,713.0,0.0,1.256,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.105,1.256,0.279,3.352,-0.146,-1.754,0.8982,1591449899,0.02,0.0,0.02,0.0,0.0,0.0,21383903200.0,0.0,0.279,0.0,0.0,0.0,2514.0,0.0,3.352,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8395155500.0,0.0,-0.146,0.0,0.0,0.0,-1635.0,0.0,-1.754,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.163,0.117,0.0,1.953,1.399,1591449600,1591449900,0.02,NOT_TOU
100.0,0.135,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.887,0.01,0.0,0.01,0.0,0.0,0.0,25509011500.0,0.0,0.074,0.0,0.0,0.0,632.0,0.0,0.887,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.074,0.887,0.305,3.659,-0.199,-2.386,0.8946,1591450199,0.02,0.0,0.02,0.0,0.0,0.0,21385001000.0,0.0,0.305,0.0,0.0,0.0,3215.0,0.0,3.659,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8394439700.0,0.0,-0.199,0.0,0.0,0.0,-2278.0,0.0,-2.386,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.222,0.083,0.0,2.667,0.992,1591449900,1591450200,0.02,NOT_TOU
100.0,0.065,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.0,1.85,0.01,0.0,0.01,0.0,0.0,0.0,25509566500.0,0.0,0.154,0.0,0.0,0.0,2715.0,0.0,1.85,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.154,1.85,0.401,4.813,-0.208,-2.502,0.9043,1591450499,0.03,0.0,0.03,0.0,0.0,0.0,21386444800.0,0.0,0.401,0.0,0.0,0.0,5495.0,0.0,4.813,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8393689100.0,0.0,-0.208,0.0,0.0,0.0,-2063.0,0.0,-2.502,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.231,0.17,0.0,2.767,2.046,1591450200,1591450500,0.03,NOT_TOU
100.0,0.093,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,1.29,0.01,0.0,0.01,0.0,0.0,0.0,25509953500.0,0.0,0.108,0.0,0.0,0.0,644.0,0.0,1.29,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.108,1.29,0.311,3.727,-0.169,-2.031,0.891,1591450799,0.02,0.0,0.02,0.0,0.0,0.0,21387563000.0,0.0,0.311,0.0,0.0,0.0,2675.0,0.0,3.727,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8393079800.0,0.0,-0.169,0.0,0.0,0.0,-1828.0,0.0,-2.031,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.19,0.121,0.0,2.279,1.448,1591450500,1591450800,0.02,NOT_TOU
100.0,0.08,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.125,0.0,0.006,1.496,0.01,0.0,0.01,0.0,0.0,0.0,25510404100.0,0.0,0.125,0.0,0.0,0.0,784.0,0.0,1.502,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.125,1.502,0.332,3.987,-0.175,-2.103,0.9043,1591451099,0.02,0.0,0.02,0.0,0.0,0.0,21388759000.0,0.0,0.332,0.0,0.0,0.0,5998.0,0.0,3.987,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8392449000.0,0.0,-0.175,0.0,0.0,0.0,-4759.0,0.0,-2.103,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.194,0.138,0.0,2.333,1.654,1591450800,1591451100,0.02,NOT_TOU
100.0,0.122,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.0,0.99,0.01,0.0,0.01,0.0,0.0,0.0,25510701100.0,0.0,0.082,0.0,0.0,0.0,1367.0,0.0,0.99,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.0,0.082,0.99,0.327,3.925,-0.207,-2.481,0.8844,1591451399,0.02,0.0,0.02,0.0,0.0,0.0,21389936600.0,0.0,0.327,0.0,0.0,0.0,2338.0,0.0,3.925,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8391704600.0,0.0,-0.207,0.0,0.0,0.0,-743.0,0.0,-2.481,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.234,0.093,0.0,2.806,1.119,1591451100,1591451400,0.02,NOT_TOU
100.0,0.116,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.085,0.0,0.006,1.025,0.01,0.0,0.01,0.0,0.0,0.0,25511010300.0,0.0,0.086,0.0,0.0,0.0,688.0,0.0,1.031,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.086,1.031,0.222,2.662,-0.112,-1.338,0.89,1591451699,0.02,0.0,0.02,0.0,0.0,0.0,21390735400.0,0.0,0.222,0.0,0.0,0.0,2612.0,0.0,2.662,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8391303200.0,0.0,-0.112,0.0,0.0,0.0,-1695.0,0.0,-1.338,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.126,0.096,0.0,1.511,1.151,1591451400,1591451700,0.02,NOT_TOU
100.0,0.132,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.063,0.0,0.16,0.754,0.01,0.0,0.01,0.0,0.0,0.0,25511284700.0,0.0,0.076,0.0,0.0,0.0,1519.0,0.0,0.915,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.076,0.915,0.131,1.57,-0.036,-0.427,0.8696,1591451999,0.01,0.0,0.01,0.0,0.0,0.0,21391206400.0,0.0,0.131,0.0,0.0,0.0,1037.0,0.0,1.57,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8391175200.0,0.0,-0.036,0.0,0.0,0.0,628.0,0.0,-0.427,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.059,0.072,0.0,0.703,0.868,1591451700,1591452000,0.01,NOT_TOU
100.0,0.145,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.056,0.0,0.154,0.672,0.01,0.0,0.01,0.0,0.0,0.0,25511532500.0,0.0,0.069,0.0,0.0,0.0,477.0,0.0,0.826,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.069,0.826,0.092,1.106,-0.009,-0.109,0.8671,1591452299,0.01,0.0,0.01,0.0,0.0,0.0,21391538200.0,0.0,0.092,0.0,0.0,0.0,1298.0,0.0,1.106,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8391142400.0,0.0,-0.009,0.0,0.0,0.0,-667.0,0.0,-0.109,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.028,0.065,0.0,0.331,0.775,1591452000,1591452300,0.01,NOT_TOU
