device_id,host_rcpn,device_type,beacon_rcpn,St,P,E,I,V,Rb,T,O0,O1,O2,O3,O4,O5,O6,O7,O8,O9,OA,OB,OC,OD,OE,OF,OG,timestamp_utc
183756414,183781523,device,183756454,768,0,3899,0,1036415,8199,170,0,3004,12301,0,0,817,0,1811,3826,3874,170,194,0,0,13,58945,18876,2020-10-07 14:06
183756454,183781523,device,183756454,8192,0,0,0,0,1,402,0,10435,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:06
183756431,183781523,device,183756454,8208,783,3901,205,2027692,8275,331,783,563,1418,0,16,1945,2009,593,181,0,0,0,0,0,0,0,6137,2020-10-07 14:06
183756433,183781523,device,183756454,8208,871,3899,227,2516486,8275,374,871,581,1522,5,0,11710,10247,2774,2774,1,2774,2786,7085,22201,1237,2773,7672,2020-10-07 14:06
183756434,183781523,device,183756454,8208,588,3901,153,1749469,8275,312,588,293,2036,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:06
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,57214,0,32826,2,6024,32437,25719,30444,9284,32446,56800,0,9152,5,11,0,17908,2020-10-07 14:06
183756435,183781523,device,183756454,8208,566,3898,146,1667437,0,324,566,282,2024,0,26,2005,2043,313,181,0,0,0,0,0,0,0,6137,2020-10-07 14:06
183781523,183781523,device,183756454,2080,5026,3916,-1282,8612363,8199,549,2453,4821,4029,6,3,42517,77,12299,114,64270,7247,15761,0,4096,26195,36864,0,2020-10-07 14:05
183756430,183781523,device,183756454,8208,1234,3914,316,1778944,8275,385,1234,812,1524,5,0,11717,8788,2772,2768,0,2768,2750,7068,22092,1245,2771,10626,2020-10-07 14:05
183756414,183781523,device,183756454,768,0,3915,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18876,2020-10-07 14:05
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10495,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:05
183756431,183781523,device,183756454,8208,1101,3915,282,2027678,8275,336,1101,796,1390,0,16,1948,2009,602,181,0,0,0,0,0,0,0,6137,2020-10-07 14:05
183756433,183781523,device,183756454,8208,1227,3913,313,2516469,8275,381,1227,815,1508,5,0,11710,10247,2754,2758,2,2758,2745,7189,22062,1257,2757,10573,2020-10-07 14:05
183756434,183781523,device,183756454,8208,831,3916,212,1749458,8275,312,831,414,2005,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:05
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,8460,0,32826,2,6024,32437,25719,30444,9284,32446,17520,0,9152,5,11,0,17908,2020-10-07 14:05
183756435,183781523,device,183756454,8208,832,3915,212,1667426,0,323,832,416,1993,0,26,2005,2043,445,181,0,0,0,0,0,0,0,6137,2020-10-07 14:05
183781523,183781523,device,183756454,2080,5750,3924,-1464,8612276,8199,549,2451,5520,4590,6,3,42517,77,12225,114,64270,12623,50321,0,4096,26195,36864,0,2020-10-07 14:04
183756430,183781523,device,183756454,8208,1416,3921,360,1778922,8275,383,1416,935,1512,5,0,11717,8788,2752,2752,1,2752,2756,7226,22061,1264,2752,12136,2020-10-07 14:04
183756414,183781523,device,183756454,768,0,3924,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,195,0,0,13,58945,18876,2020-10-07 14:04
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10555,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:04
183756431,183781523,device,183756454,8208,1277,3924,325,2027658,8275,335,1277,917,1391,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:04
183756433,183781523,device,183756454,8208,1426,3921,363,2516447,8275,380,1426,948,1505,5,0,11215,9814,2740,2736,0,2736,2740,7126,21906,1256,2734,12253,2020-10-07 14:04
183756434,183781523,device,183756454,8208,966,3924,246,1749443,8275,312,966,478,2021,0,4254,65421,50,63,0,17920,84,1000,4051,4,2902,2472,3456,2020-10-07 14:04
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,60024,0,32826,2,6024,32437,25719,30444,9284,32446,63520,0,9152,5,11,0,17908,2020-10-07 14:04
183756435,183781523,device,183756454,8208,962,3923,245,1667411,0,323,962,476,2021,0,0,259,0,1918,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:04
183781523,183781523,device,183756454,2080,5396,3919,-1376,8612187,8199,548,2457,5179,4278,6,3,42517,77,12152,114,64270,46159,34961,0,4096,26195,36864,0,2020-10-07 14:03
183756414,183781523,device,183756454,768,0,3920,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18875,2020-10-07 14:03
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10615,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:03
183756431,183781523,device,183756454,8208,1027,3920,262,2027639,8275,331,1027,918,1120,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:03
183756433,183781523,device,183756454,8208,1383,3917,352,2516423,8275,375,1383,914,1513,5,0,11215,9814,2760,2764,2,2764,2755,7173,22042,1256,2764,11880,2020-10-07 14:03
183756434,183781523,device,183756454,8208,938,3919,239,1749427,8275,307,938,462,2029,0,4262,65421,50,63,0,17920,84,1000,4051,4,2902,2472,3456,2020-10-07 14:03
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,50190,0,32826,2,6024,32437,25719,30444,9284,32446,28240,0,9152,5,11,0,17908,2020-10-07 14:03
183756435,183781523,device,183756454,8208,933,3919,238,1667395,0,318,933,461,2022,0,4364,806,46,40,0,17920,85,1000,3814,4,0,0,3456,2020-10-07 14:03
183756430,183781523,device,183756454,8208,1377,3917,351,1778897,8275,378,1377,910,1513,5,0,11717,8788,2760,2760,1,2760,2761,7127,22015,1256,2761,11835,2020-10-07 14:03
183781523,183781523,device,183756454,2080,5277,3918,-1345,8612102,8199,548,2454,5063,4156,6,3,42517,77,12082,114,64270,29007,23697,0,4096,26195,36864,0,2020-10-07 14:02
183756414,183781523,device,183756454,768,0,3918,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18875,2020-10-07 14:02
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10675,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:02
183756431,183781523,device,183756454,8208,1004,3918,256,2027622,8275,328,1004,896,1121,0,4610,1050,137,77,2962,17920,49,1000,9401,6,0,0,3456,2020-10-07 14:02
183756434,183781523,device,183756454,8208,918,3918,234,1749412,8275,302,918,452,2030,0,25,1978,2004,427,245,0,0,0,0,0,0,0,6137,2020-10-07 14:02
183756433,183781523,device,183756454,8208,1352,3916,345,2516400,8275,371,1352,893,1514,5,0,11215,9814,2756,2756,1,2756,2760,7129,21996,1255,2757,11618,2020-10-07 14:02
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,17993,0,32826,2,6024,32437,25719,30444,9284,32446,6224,1,9152,5,11,0,17908,2020-10-07 14:02
183756435,183781523,device,183756454,8208,911,3918,233,1667380,0,314,911,451,2022,0,4356,806,46,40,0,17920,85,1000,3814,4,0,0,3456,2020-10-07 14:02
183756430,183781523,device,183756454,8208,1346,3916,343,1778874,8275,375,1346,891,1511,5,0,11132,9741,2752,2748,0,2748,2740,7087,21997,1249,2747,11571,2020-10-07 14:02
183781523,183781523,device,183756454,2080,5175,3917,-1320,8612019,8199,548,2455,4965,4049,6,3,42517,77,12014,114,64270,847,7313,0,4096,26195,36864,0,2020-10-07 14:01
183756414,183781523,device,183756454,768,-1,3917,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18875,2020-10-07 14:01
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10735,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:01
183756431,183781523,device,183756454,8208,984,3918,251,2027606,8275,324,984,872,1128,0,16,1945,2011,711,181,0,0,0,0,0,0,0,6137,2020-10-07 14:01
183756434,183781523,device,183756454,8208,899,3917,229,1749397,8275,299,899,442,2033,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:01
183756433,183781523,device,183756454,8208,1325,3915,338,2516378,8275,367,1325,871,1522,5,0,11215,9814,2768,2772,2,2772,2758,7210,22179,1255,2771,11383,2020-10-07 14:01
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,60268,0,32826,2,6024,32437,25719,30444,9284,32446,37520,0,9152,5,11,0,17908,2020-10-07 14:01
183756435,183781523,device,183756454,8208,893,3917,228,1667365,8275,311,893,438,2037,0,26,2009,2044,465,181,0,0,0,0,0,0,0,6137,2020-10-07 14:01
183756430,183781523,device,183756454,8208,1320,3914,337,1778852,8275,370,1320,872,1515,5,0,11132,9741,2760,2760,1,2760,2737,7079,22018,1249,2759,11350,2020-10-07 14:01
183781523,183781523,device,183756454,2080,5098,3916,-1300,8611936,8199,547,2451,4891,3980,6,3,42517,77,11947,114,64270,52815,12177,0,4096,26195,36864,0,2020-10-07 14:00
183756414,183781523,device,183756454,768,0,3916,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18874,2020-10-07 14:00
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10795,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 14:00
183756431,183781523,device,183756454,8208,971,3917,248,2027590,0,321,971,867,1120,0,16,1951,2011,774,181,0,0,0,0,0,0,0,6137,2020-10-07 14:00
183756434,183781523,device,183756454,8208,887,3916,226,1749382,8275,298,887,439,2023,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 14:00
183756433,183781523,device,183756454,8208,1307,3914,333,2516356,8275,365,1307,862,1517,5,0,11215,9814,2752,2748,0,2748,2762,7090,21978,1250,2750,11230,2020-10-07 14:00
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,14708,0,32826,2,6024,32437,25719,30444,9284,32446,800,0,9152,5,11,0,17908,2020-10-07 14:00
183756435,183781523,device,183756454,8208,881,3916,225,1667350,8275,311,881,435,2024,0,26,2010,2044,458,181,0,0,0,0,0,0,0,6137,2020-10-07 14:00
183756430,183781523,device,183756454,8208,1304,3913,333,1778830,8275,367,1304,858,1519,5,0,11132,9741,2768,2764,0,2764,2780,7201,22148,1258,2765,11192,2020-10-07 14:00
183781523,183781523,device,183756454,2080,5057,3916,-1290,8611855,8199,547,2455,4850,3926,6,3,42517,77,11881,114,64270,39759,18065,0,4096,26195,36864,0,2020-10-07 13:59
183756414,183781523,device,183756454,768,0,3916,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,195,0,0,13,58945,18874,2020-10-07 13:59
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10855,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 13:59
183756431,183781523,device,183756454,8208,963,3916,246,2027573,0,316,963,858,1122,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 13:59
183756433,183781523,device,183756454,8208,1295,3913,330,2516335,8275,363,1295,855,1515,5,0,11106,9718,2764,2760,0,2760,2750,7093,22049,1248,2758,11130,2020-10-07 13:59
183756434,183781523,device,183756454,8208,879,3917,224,1749367,8275,297,879,433,2029,0,4258,65401,50,63,0,17920,79,1000,4051,4,2902,2472,3456,2020-10-07 13:59
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,12344,0,32826,2,6024,32437,25719,30444,9284,32446,46640,0,9152,5,11,0,17908,2020-10-07 13:59
183756435,183781523,device,183756454,8208,874,3916,223,1667335,8275,310,874,431,2028,0,0,259,0,1918,6283,0,0,0,0,0,0,0,9735,2020-10-07 13:59
183756430,183781523,device,183756454,8208,1294,3913,330,1778808,8275,364,1294,852,1519,5,0,11132,9741,2764,2764,1,2764,2767,7140,22176,1251,2764,11116,2020-10-07 13:59
183781523,183781523,device,183756454,2080,4984,3915,-1272,8611774,8199,547,2455,4780,3845,6,3,42517,77,11816,114,64270,53839,3985,0,4096,26195,36864,0,2020-10-07 13:58
183756414,183781523,device,183756454,768,0,3915,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,195,0,0,13,58945,18874,2020-10-07 13:58
183756454,183781523,device,183756454,8192,0,0,0,0,1,418,0,10915,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 13:58
183756431,183781523,device,183756454,8208,953,3916,245,2027557,8275,312,953,843,1136,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 13:58
183756433,183781523,device,183756454,8208,1269,3913,325,2516313,8275,359,1269,837,1522,5,0,11106,9718,2776,2772,0,2772,2771,7153,22232,1249,2773,10977,2020-10-07 13:58
183756434,183781523,device,183756454,8208,859,3915,220,1749352,8275,296,859,423,2036,0,4258,65401,50,63,0,17920,79,1000,4051,4,2902,2472,3456,2020-10-07 13:58
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,35447,0,32826,2,6024,32437,25719,30444,9284,32446,10240,0,9152,5,11,0,17908,2020-10-07 13:58
183756435,183781523,device,183756454,8208,852,3914,218,1667321,8275,309,852,420,2034,0,4349,893,46,40,0,17920,80,1000,3814,4,0,0,3456,2020-10-07 13:58
183756430,183781523,device,183756454,8208,1261,3913,324,1778787,8275,360,1261,827,1535,5,0,11132,9741,2792,2792,1,2792,2784,7198,22348,1248,2794,10888,2020-10-07 13:58
183781523,183781523,device,183756454,2080,5097,3916,-1300,8611694,8199,546,2457,4890,3944,6,3,42517,77,11751,114,64270,40527,24465,0,4096,26195,36864,0,2020-10-07 13:57
183756414,183781523,device,183756454,768,-1,3917,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,195,0,0,13,58945,18874,2020-10-07 13:57
183756454,183781523,device,183756454,8192,0,0,0,0,1,407,0,10975,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 13:57
183756431,183781523,device,183756454,8208,973,3917,248,2027542,8275,310,973,866,1123,0,4642,1162,137,77,2962,17920,36,1000,9401,6,0,0,3456,2020-10-07 13:57
183756433,183781523,device,183756454,8208,1312,3914,334,2516292,0,355,1312,862,1521,5,0,11106,9718,2764,2764,1,2764,2770,7134,22135,1249,2762,11249,2020-10-07 13:57
183756434,183781523,device,183756454,8208,890,3917,227,1749338,8275,294,890,437,2035,0,25,1981,2005,419,245,0,0,0,0,0,0,0,6137,2020-10-07 13:57
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,41598,0,32826,2,6024,32437,25719,30444,9284,32446,55680,0,9152,5,11,0,17908,2020-10-07 13:57
183756435,183781523,device,183756454,8208,884,3917,226,1667306,8275,306,884,434,2036,0,4357,893,46,40,0,17920,80,1000,3814,4,0,0,3456,2020-10-07 13:57
183756430,183781523,device,183756454,8208,1309,3913,334,1778765,8275,356,1309,850,1540,5,0,11027,9649,2805,2805,1,2805,2819,7200,22556,1244,2807,11245,2020-10-07 13:57
183781523,183781523,device,183756454,2080,5089,3916,-1298,8611616,8199,546,2465,4882,3942,6,3,42517,77,11688,114,64270,24399,45201,0,4096,26195,36864,0,2020-10-07 13:56
183756414,183781523,device,183756454,768,0,3916,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18873,2020-10-07 13:56
183756454,183781523,device,183756454,8192,0,0,0,0,1,418,0,11035,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 13:56
183756431,183781523,device,183756454,8208,968,3917,247,2027526,8275,306,968,859,1127,0,16,1957,2013,722,181,0,0,0,0,0,0,0,6137,2020-10-07 13:56
183756434,183781523,device,183756454,8208,884,3916,226,1749324,8275,291,884,432,2046,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 13:56
183756433,183781523,device,183756454,8208,1303,3914,332,2516271,0,353,1303,853,1528,5,0,11106,9718,2784,2784,1,2784,2780,7078,22153,1239,2783,11206,2020-10-07 13:56
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,54710,0,32826,2,6024,32437,25719,30444,9284,32446,21680,0,9152,5,11,0,17908,2020-10-07 13:56
183756435,183781523,device,183756454,8208,876,3916,224,1667292,8275,303,876,430,2040,0,26,2013,2044,477,181,0,0,0,0,0,0,0,6137,2020-10-07 13:56
183756430,183781523,device,183756454,8208,1299,3913,332,1778745,8275,354,1299,850,1528,5,0,11027,9649,2781,2781,1,2781,2781,7074,22211,1241,2777,11162,2020-10-07 13:56
183781523,183781523,device,183756454,2080,5040,3916,-1286,8611535,8199,547,2449,4835,3891,6,3,42517,77,11623,114,64270,35919,34449,0,4096,26195,36864,0,2020-10-07 13:55
183756414,183781523,device,183756454,768,0,3916,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,195,0,0,13,58945,18873,2020-10-07 13:55
183756454,183781523,device,183756454,8192,0,0,0,0,1,418,0,11095,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 13:55
183756431,183781523,device,183756454,8208,960,3917,245,2027510,8275,303,960,850,1129,0,16,1952,2013,720,181,0,0,0,0,0,0,0,6137,2020-10-07 13:55
183756433,183781523,device,183756454,8208,1293,3914,330,2516249,8275,350,1293,845,1530,5,0,11106,9718,2784,2784,1,2784,2782,7166,22333,1247,2782,11112,2020-10-07 13:55
183756434,183781523,device,183756454,8208,877,3917,224,1749309,8275,290,877,429,2042,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 13:55
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,12674,0,32826,2,6024,32437,25719,30444,9284,32446,61760,0,9152,5,11,0,17908,2020-10-07 13:55
183756435,183781523,device,183756454,8208,871,3916,222,1667278,8275,302,871,425,2051,0,26,2013,2045,450,181,0,0,0,0,0,0,0,6137,2020-10-07 13:55
183756430,183781523,device,183756454,8208,1292,3912,330,1778723,8275,350,1292,839,1541,5,0,11027,9649,2801,2801,1,2801,2791,7192,22390,1245,2801,11101,2020-10-07 13:55
183756414,183781523,device,183756454,768,0,3914,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18873,2020-10-07 13:54
183781523,183781523,device,183756454,2080,5034,3915,-1285,8611454,8199,546,2491,4829,3898,6,3,42517,77,11558,114,64270,23631,4753,0,4096,26195,36864,0,2020-10-07 13:54
183756454,183781523,device,183756454,8192,0,0,0,0,1,413,0,11155,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 13:54
183756431,183781523,device,183756454,8208,958,3915,245,2027494,8275,301,958,845,1134,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 13:54
183756433,183781523,device,183756454,8208,1290,3912,329,2516228,8275,349,1290,843,1530,5,0,11011,9635,2784,2784,1,2784,2798,7069,22271,1237,2783,11085,2020-10-07 13:54
183756434,183781523,device,183756454,8208,875,3916,223,1749294,8275,289,875,427,2049,0,4257,65462,50,63,0,17920,74,1000,4051,4,2902,2472,3456,2020-10-07 13:54
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,26861,0,32826,2,6024,32437,25719,30444,9284,32446,19280,0,9152,5,11,0,17908,2020-10-07 13:54
183756435,183781523,device,183756454,8208,869,3914,222,1667263,8275,301,869,423,2053,0,0,259,0,1918,6283,0,0,0,0,0,0,0,9735,2020-10-07 13:54
183756430,183781523,device,183756454,8208,1289,3913,329,1778702,8275,349,1289,843,1530,5,0,11027,9649,2785,2789,2,2789,2785,7101,22355,1237,2787,11077,2020-10-07 13:54
183756414,183781523,device,183756454,768,0,3915,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18873,2020-10-07 13:53
183781523,183781523,device,183756454,2080,5023,3914,-1282,8611374,8199,546,2493,4817,3886,6,3,42517,77,11493,114,64270,2383,12177,0,4096,26195,36864,0,2020-10-07 13:53
183756454,183781523,device,183756454,8192,0,0,0,0,1,418,0,11215,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 13:53
183756431,183781523,device,183756454,8208,956,3915,244,2027478,8275,299,956,848,1127,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 13:53
183756433,183781523,device,183756454,8208,1288,3912,329,2516206,8275,347,1288,840,1534,5,0,11011,9635,2792,2792,1,2792,2808,7172,22411,1246,2792,11062,2020-10-07 13:53
183756434,183781523,device,183756454,8208,874,3915,223,1749280,8275,288,874,426,2048,0,4259,65462,50,63,0,17920,74,1000,4051,4,2902,2472,3456,2020-10-07 13:53
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,32428,0,32826,2,6024,32437,25719,30444,9284,32446,65280,0,9152,5,11,0,17908,2020-10-07 13:53
183756435,183781523,device,183756454,8208,867,3914,221,1667249,8275,300,867,423,2051,0,4361,952,46,40,0,17920,78,1000,3814,4,0,0,3456,2020-10-07 13:53
183756430,183781523,device,183756454,8208,1286,3912,328,1778680,8275,347,1286,837,1536,5,0,11027,9649,2793,2797,2,2797,2790,7149,22341,1244,2796,11042,2020-10-07 13:53
183756414,183781523,device,183756454,768,0,3914,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,195,0,0,13,58945,18872,2020-10-07 13:52
183781523,183781523,device,183756454,2080,5037,3915,-1286,8611293,8199,546,2493,4832,3901,6,3,42517,77,11428,114,64270,47183,27537,0,4096,26195,36864,0,2020-10-07 13:52
183756454,183781523,device,183756454,8192,0,0,0,0,1,418,0,11275,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 13:52
183756431,183781523,device,183756454,8208,959,3916,245,2027462,8275,297,959,845,1133,0,4641,1304,137,77,2962,17920,23,931,9401,6,0,0,3456,2020-10-07 13:52
183756433,183781523,device,183756454,8208,1292,3912,329,2516185,8275,344,1292,844,1531,5,0,11011,9635,2788,2792,2,2792,2806,7116,22384,1240,2792,11102,2020-10-07 13:52
183756434,183781523,device,183756454,8208,876,3915,224,1749265,8275,287,876,426,2055,0,25,1983,2005,412,245,0,0,0,0,0,0,0,6137,2020-10-07 13:52
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,64058,0,32826,2,6024,32437,25719,30444,9284,32446,31120,0,9152,5,11,0,17908,2020-10-07 13:52
183756435,183781523,device,183756454,8208,870,3915,222,1667234,8275,299,870,424,2054,0,4365,952,46,40,0,17920,78,1000,3814,4,0,0,3456,2020-10-07 13:52
183756430,183781523,device,183756454,8208,1291,3912,330,1778659,8275,344,1291,837,1542,5,0,10864,9506,2811,2815,2,2815,2824,7199,22582,1245,2817,11095,2020-10-07 13:52
183756414,183781523,device,183756454,768,0,3915,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,195,0,0,13,58945,18872,2020-10-07 13:51
183781523,183781523,device,183756454,2080,5023,3914,-1282,8611213,8199,546,2492,4819,3881,6,3,42517,77,11363,114,64270,13903,33425,0,4096,26195,36864,0,2020-10-07 13:51
183756454,183781523,device,183756454,8192,0,0,0,0,1,418,0,11335,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 13:51
183756431,183781523,device,183756454,8208,956,3916,244,2027446,8275,296,956,842,1135,0,16,1957,2013,660,181,0,0,0,0,0,0,0,6137,2020-10-07 13:51
183756433,183781523,device,183756454,8208,1289,3912,329,2516163,8275,343,1289,836,1542,5,0,11011,9635,2808,2812,2,2812,2816,7196,22568,1244,2812,11076,2020-10-07 13:51
183756434,183781523,device,183756454,8208,874,3916,223,1749251,8275,286,874,422,2070,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 13:51
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,59704,0,32826,2,6024,32437,25719,30444,9284,32446,8864,1,9152,5,11,0,17908,2020-10-07 13:51
183756435,183781523,device,183756454,8208,867,3915,221,1667220,8275,298,867,420,2065,0,26,2013,2045,433,181,0,0,0,0,0,0,0,6137,2020-10-07 13:51
183756430,183781523,device,183756454,8208,1287,3912,329,1778637,8275,343,1287,832,1546,5,0,10864,9506,2811,2815,2,2815,2797,7140,22465,1240,2816,11054,2020-10-07 13:51
183756414,183781523,device,183756454,768,0,3915,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,195,0,0,13,58945,18872,2020-10-07 13:50
183781523,183781523,device,183756454,2080,5013,3914,-1280,8611133,8199,545,2491,4809,3877,6,3,42517,77,11299,114,64270,8271,3473,0,4096,26195,36864,0,2020-10-07 13:50
183756454,183781523,device,183756454,8192,0,0,0,0,1,423,0,11395,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 13:50
183756431,183781523,device,183756454,8208,954,3914,244,2027430,8275,294,954,834,1144,0,16,1954,2014,574,181,0,0,0,0,0,0,0,6137,2020-10-07 13:50
183756433,183781523,device,183756454,8208,1285,3912,328,2516142,8275,341,1285,834,1541,5,0,11011,9635,2804,2800,0,2800,2821,7156,22525,1236,2799,11038,2020-10-07 13:50
183756434,183781523,device,183756454,8208,872,3916,222,1749236,8275,286,872,421,2069,0,0,312,0,1808,6283,0,0,0,0,0,0,0,9735,2020-10-07 13:50
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,44790,0,32826,2,6024,32437,25719,30444,9284,32446,40160,0,9152,5,11,0,17908,2020-10-07 13:50
183756435,183781523,device,183756454,8208,866,3914,221,1667205,8275,297,866,419,2065,0,26,2013,2045,433,181,0,0,0,0,0,0,0,6137,2020-10-07 13:50
183756430,183781523,device,183756454,8208,1285,3912,328,1778616,8275,341,1285,831,1546,5,0,10864,9506,2815,2815,1,2815,2809,7184,22509,1243,2817,11042,2020-10-07 13:50
183756414,183781523,device,183756454,768,0,3916,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,195,0,0,13,58945,18872,2020-10-07 13:49
183781523,183781523,device,183756454,2080,4982,3914,-1272,8611053,8199,544,2493,4779,3850,6,3,42517,77,11234,114,64270,13391,37009,0,4096,26195,36864,0,2020-10-07 13:49
183756454,183781523,device,183756454,8192,0,0,0,0,1,418,0,11455,3,19795,21057,11604,19786,77,0,1,0,0,0,0,0,0,0,2020-10-07 13:49
183756431,183781523,device,183756454,8208,947,3915,242,2027414,8275,294,947,829,1142,0,8,135,330,33472,6283,0,0,0,0,0,0,0,9735,2020-10-07 13:49
183756433,183781523,device,183756454,8208,1277,3912,326,2516120,8275,343,1277,821,1556,5,0,11016,9639,2833,2837,2,2837,2821,7067,22664,1223,2834,10976,2020-10-07 13:49
183756434,183781523,device,183756454,8208,866,3914,221,1749222,8275,287,866,418,2074,0,4255,65532,50,63,0,17920,72,1000,4051,4,2902,2472,3456,2020-10-07 13:49
183769221,183781523,device,183756454,8192,0,0,0,0,0,0,28537,0,32826,2,6024,32437,25719,30444,9284,32446,5920,0,9152,5,11,0,17908,2020-10-07 13:49
183756435,183781523,device,183756454,8208,861,3914,220,1667191,8275,299,861,415,2075,0,0,259,0,1918,6283,0,0,0,0,0,0,0,9735,2020-10-07 13:49
183756430,183781523,device,183756454,8208,1277,3911,326,1778594,8275,342,1277,823,1551,5,0,10864,9506,2827,2827,1,2827,2822,7138,22656,1231,2823,10968,2020-10-07 13:49
183756414,183781523,device,183756454,768,0,3914,0,1036415,8199,170,0,3004,13325,0,0,817,0,1811,3827,3874,170,194,0,0,13,58945,18872,2020-10-07 13:48
